timestamp	price
2019-06-06	0.7055114611
2019-06-07	0.5892688676
2019-06-08	0.6090905397999999
2019-06-09	0.5905712255
2019-06-10	0.5794885477
2019-06-11	0.5790650744
2019-06-12	0.5874839952
2019-06-13	0.5909287383
2019-06-14	0.6089268953
2019-06-15	0.6360912781
2019-06-16	0.6119290301
2019-06-17	0.6422055404
2019-06-18	0.5701281065
2019-06-19	0.5846463255
2019-06-20	0.6162771453
2019-06-21	0.7852375651000001
2019-06-22	0.7201418293
2019-06-23	0.7259232623999999
2019-06-24	0.6908133073999999
2019-06-25	0.6563394976
2019-06-26	0.6161395493
2019-06-27	0.4413179984
2019-06-28	0.477634165
2019-06-29	0.4542579251
2019-06-30	0.4351977682
2019-07-01	0.4318390103
2019-07-02	0.3851787454
2019-07-03	0.4096296486
